property_id,host_id,city,state,country,lat,long,listing_name,property_type,guests,bedrooms,beds,bathrooms,has_ac,has_wifi,has_pool,has_kitchen,has_parking,amenities_count,price,prediction,price_delta,is_superhost,host_rating,host_response_rate,host_number_of_reviews,hosts_year,review_total,review_positive,review_negative,review_sentiment,rating_cleanliness,rating_communication,rating_checkin,rating_location,rating_value,review_advantages,review_disadvantages,review_suggestions,walk_score,poi_total,tourism_density
1036135167953775316,99040006,Paris,Ile-de-France,France,48.8743,2.3549,Entire Place in Paris,entire_place,10,4,4,3.0,0,1,0,1,1,36,645.31,723.3768798679891,78.0668798679892,0,4.46,100,2510,5,3,3,0,1.0,4.0,5.0,5.0,5.0,4.3,Highly Recommend (1x); Very Clean (1x); Spacious (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!,74.4,77.20967741935483,4.90527477843843
1120181723519225718,171333481,Paris,Ile-de-France,France,48.8525,2.3663,Entire Place in Paris,entire_place,4,2,2,2.0,0,1,0,1,0,5,436.33,705.2843531703394,268.9543531703394,0,5.0,100,6,1,6,6,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (2x); Great Location (2x); Great Host (1x); Highly Recommend (1x); Good Value (1x),No issues identified,No issues identified - keep up the great work!,75.2,77.20967741935483,4.127134385045092
34309812,230458490,Paris,Ile-de-France,France,48.8681,2.35107,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,1,15,180.0,525.3464667075413,345.34646670754125,0,4.33,100,129,6,4,3,1,0.5,4.0,4.5,4.8,4.0,4.2,Highly Recommend (1x); Great Location (1x); Quiet Area (1x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,88.7,125.0,5.937536205082426
1131546755764000738,30620999,Paris,Ile-de-France,France,48.86017054004144,2.310657614951714,Private Room in Paris,private_room,1,1,1,1.0,1,1,0,1,0,14,137.79,98.28422490958374,-39.50577509041625,0,4.7,100,30,7,13,12,1,0.871,4.9,4.8,4.8,5.0,4.8,Quiet Area (2x); Central (2x); Walkable (2x); Very Clean (2x); Highly Recommend (2x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,75.6,77.20967741935483,1.3862943611198906
1083095368687612865,11658690,Paris,Ile-de-France,France,48.8731,2.3547,Entire Place in Paris,entire_place,4,1,1,2.5,0,1,0,1,1,53,403.77,502.0059444559029,98.23594445590294,0,4.82,100,125,9,11,11,0,1.0,5.0,5.0,5.0,5.0,5.0,Walkable (2x); Perfect Stay (1x); Responsive Host (1x); Beautiful Place (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!,74.4,77.20967741935483,4.90527477843843
42428002,334643447,Paris,Ile-de-France,France,48.8494,2.3809,Hotel Room in Paris,hotel_room,2,1,1,1.0,1,1,0,0,0,31,424.84,646.8995419157824,222.0595419157824,0,3.99,100,239,5,22,16,6,0.478,4.0,4.2,4.5,4.4,3.8,Walkable (3x); Good Value (2x); Very Clean (2x); Highly Recommend (1x); Good Bed (1x),Noise Neighbors (1x); Too Small (1x),"[Noise Neighbors]: Give guests a sense of what to expect with captivating photos of your space—including photos of the inside, outside, and neighborhood around your listing. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews.",75.5,77.20967741935483,2.70805020110221
53286084,51567288,Paris,Ile-de-France,France,48.8785,2.35335,Entire Place in Paris,entire_place,8,4,4,2.0,0,1,0,1,0,41,712.0,481.52035687419107,-230.47964312580893,0,4.45,100,10305,9,24,22,2,0.833,4.7,4.5,4.3,4.4,4.4,Spacious (6x); Responsive Host (4x); Very Clean (3x); Highly Recommend (3x); Well Equipped (3x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",75.1,77.20967741935483,4.248495242049359
544165548715558681,51567288,Paris,Ile-de-France,France,48.8693,2.33597,Entire Place in Paris,entire_place,3,1,1,1.0,1,1,0,1,0,43,399.0,668.5734940843163,269.5734940843163,0,4.45,100,10305,9,24,19,5,0.582,4.4,4.4,4.4,4.8,4.3,Highly Recommend (4x); Responsive Host (4x); Walkable (2x); Very Clean (2x); Great Location (2x),Dirty General (1x); Bugs Pests (1x); Smell Issues (1x); Overpriced (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says.",80.3,149.0,4.762173934797756
53918465,197304071,Paris,Ile-de-France,France,48.85232,2.34655,Entire Place in Paris,entire_place,4,2,2,2.5,0,1,0,1,0,29,831.0,609.2551400038883,-221.7448599961117,1,4.98,100,42,3,24,23,1,0.918,5.0,5.0,5.0,5.0,4.8,Highly Recommend (8x); Responsive Host (7x); Beautiful Place (3x); Very Clean (3x); Great Location (3x),Noise Street (1x); Too Hot (1x),"[Noise Street]: Location. How did the guest feel about the area and neighborhood? || [Too Hot]: Opening doors and windows or using fans doesn’t stop carbon monoxide building up indoors. Although carbon monoxide can't be seen or smelled, it can rapidly lead to full incapacitation and death. If you start to feel sick, dizzy, or weak, get to fresh air right away—don’t delay.",86.8,185.0,4.442651256490317
684481901044002316,36649073,Paris,Ile-de-France,France,48.85834,2.37432,Entire Place in Paris,entire_place,4,2,2,1.0,0,1,0,1,0,17,116.0,589.2851010375521,473.28510103755207,0,4.83,50,35,10,21,20,1,0.905,4.7,5.0,5.0,5.0,4.8,Will Return (8x); Very Comfortable (4x); Walkable (3x); Well Equipped (3x); Quiet Area (2x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,73.9,77.20967741935483,3.828641396489095
1150513192003311884,183108425,Paris,Ile-de-France,France,48.8726,2.3477,Entire Place in Paris,entire_place,3,1,1,1.0,0,1,0,1,1,39,401.88,258.11915464821215,-143.76084535178785,0,5.0,100,24,1,24,24,0,1.0,5.0,5.0,5.0,5.0,5.0,Highly Recommend (7x); Responsive Host (6x); Very Comfortable (6x); Walkable (6x); Will Return (6x),Noise Street (1x),[Noise Street]: Location. How did the guest feel about the area and neighborhood?,83.6,115.0,4.672828834461906
21134736,9044891,Paris,Ile-de-France,France,48.85225,2.34258,Entire Place in Paris,entire_place,4,2,2,2.0,0,1,0,1,1,47,701.57,567.1179175850295,-134.4520824149705,1,4.81,100,823,12,16,14,2,0.778,5.0,4.9,5.0,5.0,4.6,Well Equipped (4x); Spacious (4x); Very Comfortable (4x); Will Return (2x); Very Clean (2x),Noise General (2x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",88.1,185.0,4.727387818712341
1105178389455153952,124957215,Paris,Ile-de-France,France,48.87094,2.35247,Entire Place in Paris,entire_place,3,1,1,1.5,0,0,0,1,0,19,198.52,257.69238866673817,59.17238866673816,0,4.91,50,11,1,11,11,0,1.0,4.9,5.0,5.0,4.9,4.7,Walkable (3x); Great Location (2x); Highly Recommend (2x); Beautiful Place (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,75.1,77.20967741935483,4.90527477843843
977321902144631961,118526516,Paris,Ile-de-France,France,48.85781,2.37584,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,37,114.37,249.5144982025361,135.14449820253608,0,4.62,100,68,7,22,20,2,0.815,4.5,4.9,4.9,4.9,4.5,Responsive Host (5x); Highly Recommend (4x); Great Location (4x); Good Value (3x); Quiet Area (2x),Dirty General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",75.1,77.20967741935483,4.3694478524670215
1221544621094886910,577507547,Paris,Ile-de-France,France,48.85709,2.35092,Entire Place in Paris,entire_place,4,2,2,2.0,1,1,0,1,0,29,176.0,935.5858255992435,759.5858255992435,1,5.0,94,29,8,4,2,2,0.454,3.0,4.0,4.5,5.0,3.5,Great Location (3x); Highly Recommend (1x),Dirty Bathroom (2x); Overpriced (1x); Dirty General (1x),"[Dirty Bathroom]: Bathroom basics. This means providing: Shampoo and/or 2-in-1 shampoo and conditioner Body soap Hand soap Access to full bathroom facilities, including a seated, flushable toilet, a bathtub or shower, a sink, and hot and cold running water || [Overpriced]: You can develop and evolve your Smart Pricing strategy over time. This includes adjusting minimum and maximum prices, as well as setting custom prices, promotions, and discounts for the dates you’ve chosen to override Smart Pricing. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",85.9,129.0,4.584967478670572
821677058302117632,577507547,Paris,Ile-de-France,France,48.8571,2.3587,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,29,243.59,187.2442155745576,-56.34578442544242,1,5.0,100,45,1,48,47,1,0.957,4.9,4.8,4.9,5.0,4.7,Great Location (12x); Highly Recommend (10x); Walkable (8x); Will Return (8x); Responsive Host (7x),No issues identified,Note: 1 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,78.8,122.0,5.0689042022202315
44055734,577507547,Paris,Ile-de-France,France,48.8499,2.3649,Entire Place in Paris,entire_place,4,1,1,2.0,0,1,0,1,0,32,336.2,549.0539402470449,212.85394024704493,1,5.0,100,45,1,22,19,3,0.704,4.2,4.5,4.6,4.7,4.2,Spacious (2x); Very Clean (1x); Well Equipped (1x); Great Kitchen (1x); Responsive Host (1x),Noise Street (1x); Uncomfortable Bed (1x),"[Noise Street]: Location. How did the guest feel about the area and neighborhood? || [Uncomfortable Bed]: Bedding. This includes a bed sheet; a blanket, comforter, or top-sheet; and one sleeping pillow per person with a pillowcase.",74.6,77.20967741935483,2.70805020110221
1356474350899043683,577507547,Paris,Ile-de-France,France,48.8674,2.3513,Entire Place in Paris,entire_place,10,4,4,2.0,0,1,0,1,1,42,322.0,724.560177340886,402.56017734088596,1,5.0,100,33,9,1,1,0,0.742,,,,,,Well Equipped (1x),No issues identified,No issues identified - keep up the great work!,75.0,77.20967741935483,5.937536205082426
668530674136182328,577507547,Paris,Ile-de-France,France,48.8632,2.3513,Entire Place in Paris,entire_place,6,2,2,1.0,1,1,0,1,0,33,633.18,933.769039481694,300.58903948169404,1,5.0,100,45,1,48,23,25,0.4855,,,,,,Highly Recommend (7x); Walkable (5x); Spacious (5x); Responsive Host (4x); Very Comfortable (4x),Dirty General (2x); Bugs Pests (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.).",74.2,77.20967741935483,5.181783550292085
981788918854763014,40038394,Paris,Ile-de-France,France,48.87232,2.36319,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,44,559.25,316.4499851416648,-242.8000148583352,0,5.0,100,7,2,7,7,0,1.0,5.0,5.0,5.0,5.0,4.7,Highly Recommend (2x); Quiet Area (1x); Beautiful Place (1x); Will Return (1x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!,74.5,77.20967741935483,4.394449154672439
935959220110718350,81457001,Paris,Ile-de-France,France,48.8565,2.368,Entire Place in Paris,entire_place,6,3,3,1.0,0,1,0,1,0,33,408.94,402.862836325244,-6.07716367475598,0,4.82,100,78,9,23,23,0,0.996,4.6,5.0,5.0,5.0,4.8,Great Location (7x); Responsive Host (6x); Highly Recommend (3x); Very Comfortable (3x); Well Equipped (3x),No issues identified,No issues identified - keep up the great work!,75.0,77.20967741935483,4.219507705176107
1107795523220279318,214647189,Paris,Ile-de-France,France,48.85755146627353,2.359701244697223,Entire Place in Paris,entire_place,5,2,2,1.0,0,1,0,1,0,14,337.87,583.926239775583,246.05623977558298,0,5.0,100,1,1,1,1,0,1.0,,,,,,No specific themes identified,No issues identified,No issues identified - keep up the great work!,79.1,122.0,5.0689042022202315
1176585246940154735,544353526,Paris,Ile-de-France,France,48.85136172054165,2.374693228525911,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,30,206.97,310.54117714449,103.57117714449001,0,4.5,100,777,2,21,18,3,0.695,4.7,4.4,4.0,4.9,4.4,Quiet Area (5x); Very Clean (4x); Great Location (2x); Walkable (2x); Will Return (2x),Too Cold (1x),"[Too Cold]: Turn things off: From the lights to the heating, detail what needs to be shut off.",74.9,77.20967741935483,4.356708826689592
25256444,14114357,Paris,Ile-de-France,France,48.86442,2.36856,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,30,125.0,244.68971381490033,119.68971381490033,1,4.92,100,102,7,24,24,0,0.996,4.9,5.0,5.0,5.0,4.8,Walkable (7x); Great Location (5x); Very Comfortable (3x); Highly Recommend (3x); Great Communication (2x),No issues identified,No issues identified - keep up the great work!,74.4,77.20967741935483,4.382026634673881
744943509733187628,21032667,Paris,Ile-de-France,France,48.87218412464673,2.368280497582975,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,1,48,270.51,322.2602772689396,51.75027726893961,0,4.91,100,11,2,11,10,1,0.818,4.7,5.0,4.7,5.0,4.4,Great Location (3x); Responsive Host (2x); Highly Recommend (2x); Good Bed (1x); Very Comfortable (1x),Noise General (1x),"[Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",75.6,77.20967741935483,3.4657359027997265
40907094,318669414,Paris,Ile-de-France,France,48.84242,2.32657,Entire Place in Paris,entire_place,2,2,2,1.0,0,1,0,1,1,28,108.0,398.1666886056627,290.1666886056627,0,4.33,100,6,5,10,8,2,0.603,4.2,4.8,4.8,4.8,4.5,Great Location (2x); Good Value (2x); Well Equipped (2x); Highly Recommend (2x),No issues identified,Note: 2 negative review(s) detected but no specific issues were identified by our analysis. We recommend manually reviewing the feedback for insights.,75.1,77.20967741935483,3.688879454113936
25900086,194045108,Paris,Ile-de-France,France,48.83744,2.34926,Entire Place in Paris,entire_place,5,2,2,1.0,0,1,0,1,0,24,332.99,433.9464348327891,100.95643483278911,0,4.57,100,35,7,24,23,1,0.916,4.5,4.5,4.5,4.9,4.6,Spacious (5x); Walkable (4x); Perfect Stay (3x); Very Comfortable (3x); Great Communication (2x),Hard To Find (1x); Too Small (1x); Dirty General (1x),"[Hard To Find]: Directions and transportation: Confirm the address of a home, with instructions for getting there. || [Too Small]: Be sure to showcase the changes you’ve made by updating your amenities, listing description, and photos. Adding just a few sought-after items can go a long way toward making guests feel more comfortable in your space—and could lead to great reviews. || [Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California.",74.8,85.0,3.8918202981106265
1075800394488765558,428627442,Paris,Ile-de-France,France,48.85645,2.35717,Entire Place in Paris,entire_place,2,1,1,1.0,0,1,0,1,0,18,264.09,354.91673560569143,90.82673560569145,0,4.52,99,2203,4,16,12,4,0.5,4.5,3.8,4.7,4.9,4.0,Great Location (3x); Highly Recommend (3x); Great Host (2x); Spacious (2x); Good Bed (1x),Dirty General (1x); Noise General (1x),"[Dirty General]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",78.8,122.0,5.0689042022202315
625007294154734805,458701680,Paris,Ile-de-France,France,48.86193,2.36855,Entire Place in Paris,entire_place,4,1,1,1.0,0,1,0,1,1,46,231.0,276.56504808306477,45.56504808306477,1,4.96,100,168,3,48,48,0,0.989,4.9,5.0,5.0,4.9,4.9,Responsive Host (18x); Highly Recommend (14x); Great Location (14x); Great Host (12x); Well Equipped (10x),Noise Street (2x); Noise General (1x),"[Noise Street]: Location. How did the guest feel about the area and neighborhood? || [Noise General]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy.",75.1,77.20967741935483,4.382026634673881
